"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"09.07.2014","329,97","324,71","330,20","323,15","3,17M","1,90%"
"08.07.2014","323,81","333,10","333,74","321,40","4,28M","-2,92%"
"07.07.2014","333,55","337,50","337,55","332,52","2,13M","-1,17%"
"03.07.2014","337,49","334,83","338,30","333,08","1,94M","1,39%"
"02.07.2014","332,85","333,20","336,76","331,66","2,68M","0,14%"
"01.07.2014","332,39","325,86","333,20","325,10","3,18M","2,34%"
"30.06.2014","324,78","324,98","326,98","322,24","2,67M","0,06%"
"27.06.2014","324,57","325,88","326,52","323,27","2,42M","-0,34%"
"26.06.2014","325,69","328,49","328,65","322,13","2,70M","-0,53%"
"25.06.2014","327,44","324,33","328,15","321,74","2,33M","1,01%"
"24.06.2014","324,16","327,54","329,73","322,74","2,63M","-0,94%"
"23.06.2014","327,24","323,33","327,55","321,41","2,61M","0,94%"
"20.06.2014","324,20","327,76","328,22","320,42","6,06M","-0,86%"
"19.06.2014","327,00","335,25","338,90","325,98","5,33M","-2,21%"
"18.06.2014","334,38","328,00","335,75","325,00","6,41M","2,69%"
"17.06.2014","325,62","327,54","331,34","325,23","2,92M","-0,61%"
"16.06.2014","327,62","324,86","328,69","323,52","2,45M","0,41%"
"13.06.2014","326,27","327,05","329,30","323,53","2,77M","0,11%"
"12.06.2014","325,91","335,55","335,55","324,66","4,28M","-2,77%"
"11.06.2014","335,20","336,00","340,72","333,88","4,44M","0,84%"
"10.06.2014","332,41","327,65","335,50","327,50","3,67M","1,50%"
"09.06.2014","327,50","331,57","333,00","325,65","3,21M","-0,66%"
"06.06.2014","329,67","325,00","330,88","324,93","5,25M","1,89%"
"05.06.2014","323,57","308,10","327,94","306,90","7,80M","5,47%"
"04.06.2014","306,78","306,85","309,50","303,84","2,11M","-0,13%"
"03.06.2014","307,19","305,75","307,92","305,07","2,38M","-0,53%"
"02.06.2014","308,84","312,59","312,60","307,00","2,21M","-1,19%"
"30.05.2014","312,55","314,43","314,65","307,57","4,26M","-0,39%"
"29.05.2014","313,78","310,42","314,87","310,20","2,37M","1,17%"
"28.05.2014","310,16","309,50","313,82","307,42","2,73M","-0,21%"
"27.05.2014","310,82","314,41","314,63","307,38","4,86M","-0,45%"
"23.05.2014","312,24","305,46","312,35","304,90","3,06M","2,40%"
"22.05.2014","304,91","305,05","308,54","303,01","2,58M","-0,03%"
"21.05.2014","305,01","302,21","305,96","301,52","3,41M","1,27%"
"20.05.2014","301,19","297,10","304,46","296,75","4,10M","1,50%"
"19.05.2014","296,75","295,76","299,00","293,81","2,29M","-0,32%"
"16.05.2014","297,70","292,80","298,88","291,55","3,64M","0,85%"
"15.05.2014","295,19","298,02","299,20","290,38","4,30M","-0,82%"
"14.05.2014","297,62","302,50","304,64","296,66","3,33M","-2,30%"
"13.05.2014","304,64","302,60","305,60","300,75","3,51M","0,59%"
"12.05.2014","302,86","294,30","303,34","294,16","3,74M","3,63%"
"09.05.2014","292,24","290,57","293,68","284,38","4,06M","1,36%"
"08.05.2014","288,32","290,82","295,88","287,23","3,85M","-1,50%"
"07.05.2014","292,71","295,56","296,40","286,68","7,02M","-1,57%"
"06.05.2014","297,38","309,53","309,81","297,04","4,68M","-4,09%"
"05.05.2014","310,05","306,37","310,23","305,00","2,52M","0,66%"
"02.05.2014","308,01","310,42","313,29","304,31","4,00M","0,04%"
"01.05.2014","307,89","304,13","310,48","304,00","4,33M","1,24%"
"30.04.2014","304,13","298,10","304,56","298,10","4,09M","1,25%"
"29.04.2014","300,38","296,44","301,84","290,45","6,51M","1,28%"
"28.04.2014","296,58","304,00","304,39","288,00","14,48M","-2,39%"
"25.04.2014","303,83","316,25","316,49","302,71","16,19M","-9,88%"
"24.04.2014","337,15","329,67","337,40","322,95","9,29M","3,87%"
"23.04.2014","324,58","333,06","333,13","323,39","3,60M","-1,44%"
"22.04.2014","329,32","332,00","337,50","328,94","3,71M","-0,47%"
"21.04.2014","330,87","323,97","331,15","322,31","3,00M","1,83%"
"17.04.2014","324,91","319,76","328,66","319,76","4,30M","0,38%"
"16.04.2014","323,68","321,17","324,00","314,71","4,29M","2,40%"
"15.04.2014","316,08","316,70","318,28","305,50","5,40M","0,05%"
"14.04.2014","315,91","317,67","320,48","311,28","4,29M","1,34%"
"11.04.2014","311,73","314,00","316,50","309,50","7,29M","-1,70%"
"10.04.2014","317,11","330,60","331,00","316,50","6,13M","-4,43%"
"09.04.2014","331,81","328,47","332,18","322,50","5,06M","1,45%"
"08.04.2014","327,07","321,88","328,00","318,44","6,59M","2,93%"
"07.04.2014","317,76","320,99","324,94","313,13","7,08M","-1,62%"
"04.04.2014","323,00","335,15","335,44","315,61","12,53M","-3,18%"
"03.04.2014","333,62","341,82","342,50","328,46","6,40M","-2,44%"
"02.04.2014","341,96","345,99","348,30","340,38","4,48M","-0,30%"
"01.04.2014","342,99","338,09","344,43","338,00","3,60M","1,97%"
"31.03.2014","336,37","342,40","346,29","334,06","4,30M","-0,57%"
"28.03.2014","338,29","340,05","347,00","336,08","3,99M","-0,05%"
"27.03.2014","338,47","343,15","344,00","330,88","5,77M","-1,44%"
"26.03.2014","343,41","357,13","357,60","343,40","4,12M","-3,19%"
"25.03.2014","354,71","354,03","358,97","348,84","4,46M","0,81%"
"24.03.2014","351,85","360,09","361,50","348,60","4,88M","-2,43%"
"21.03.2014","360,62","371,00","372,84","358,40","5,42M","-2,26%"
"20.03.2014","368,97","370,64","373,00","366,22","2,56M","-1,14%"
"19.03.2014","373,23","378,77","379,00","369,42","2,65M","-1,46%"
"18.03.2014","378,77","377,32","379,00","375,00","2,48M","0,99%"
"17.03.2014","375,04","375,72","378,85","374,88","2,31M","0,35%"
"14.03.2014","373,74","372,80","378,57","371,55","4,40M","0,60%"
"13.03.2014","371,51","376,62","383,11","368,08","6,83M","0,23%"
"12.03.2014","370,64","366,40","371,16","363,61","2,22M","0,49%"
"11.03.2014","368,82","370,99","372,80","367,28","2,25M","-0,46%"
"10.03.2014","370,53","372,69","372,73","367,00","2,11M","-0,41%"
"07.03.2014","372,06","374,58","374,99","369,53","2,28M","-0,03%"
"06.03.2014","372,16","374,05","375,33","368,90","2,93M","-0,06%"
"05.03.2014","372,37","364,13","372,73","363,90","3,86M","2,33%"
"04.03.2014","363,90","363,90","365,68","362,46","2,71M","1,15%"
"03.03.2014","359,78","358,74","360,96","354,48","2,80M","-0,64%"
"28.02.2014","362,10","360,60","365,87","357,08","3,89M","0,55%"
"27.02.2014","360,13","357,22","360,59","355,50","3,11M","0,09%"
"26.02.2014","359,80","359,86","364,75","357,17","3,62M","0,41%"
"25.02.2014","358,32","353,00","361,08","351,58","3,75M","1,86%"
"24.02.2014","351,78","345,19","353,00","343,29","3,65M","1,45%"
"21.02.2014","346,76","352,44","354,14","346,75","4,21M","-0,87%"
"20.02.2014","349,80","348,80","350,46","344,38","3,50M","0,70%"
"19.02.2014","347,38","352,64","354,54","346,10","4,18M","-1,77%"
"18.02.2014","353,65","355,28","355,73","349,45","5,00M","-1,04%"
"14.02.2014","357,35","359,34","359,34","353,35","3,52M","0,04%"
"13.02.2014","357,20","347,70","357,20","346,50","4,18M","2,28%"
"12.02.2014","349,25","356,43","357,75","346,32","6,60M","-3,47%"
"11.02.2014","361,79","361,84","363,61","356,25","3,23M","0,25%"
"10.02.2014","360,87","361,61","365,00","359,35","3,45M","-0,06%"
"07.02.2014","361,08","358,98","361,80","352,49","4,35M","1,83%"
"06.02.2014","354,59","347,40","354,82","347,40","3,34M","2,35%"
"05.02.2014","346,45","346,00","349,37","337,73","4,44M","-0,43%"
"04.02.2014","347,95","349,59","354,00","344,02","4,82M","0,52%"
"03.02.2014","346,15","358,98","360,85","340,10","10,29M","-3,50%"
"31.01.2014","358,69","371,76","375,45","357,76","16,18M","-11,00%"
"30.01.2014","403,01","393,77","406,25","387,70","10,90M","4,90%"
"29.01.2014","384,20","392,16","392,85","383,24","3,40M","-2,59%"
"28.01.2014","394,43","387,40","394,74","387,12","2,90M","2,11%"
"27.01.2014","386,28","390,50","394,10","380,49","3,94M","-0,34%"
"24.01.2014","387,60","398,16","400,20","387,27","4,51M","-3,07%"
"23.01.2014","399,87","401,00","406,17","397,79","3,03M","-1,15%"
"22.01.2014","404,54","408,00","408,06","402,00","2,07M","-0,62%"
"21.01.2014","407,05","403,00","407,80","401,60","3,12M","1,86%"
"17.01.2014","399,61","394,26","403,49","393,66","4,51M","0,96%"
"16.01.2014","395,80","393,68","399,29","389,41","2,60M","-0,02%"
"15.01.2014","395,87","398,94","399,31","392,53","2,68M","-0,42%"
"14.01.2014","397,54","392,13","398,63","391,29","2,34M","1,68%"
"13.01.2014","390,98","397,98","399,78","388,45","2,85M","-1,68%"
"10.01.2014","397,66","402,53","403,76","393,80","2,68M","-0,84%"
"09.01.2014","401,01","403,71","406,89","398,44","2,10M","-0,23%"
"08.01.2014","401,92","398,47","403,00","396,04","2,32M","0,98%"
"07.01.2014","398,03","395,04","398,47","394,29","1,92M","1,12%"
"06.01.2014","393,63","395,85","397,00","388,42","3,17M","-0,71%"
"03.01.2014","396,44","398,29","402,71","396,22","2,21M","-0,38%"
"02.01.2014","397,97","398,80","399,36","394,02","2,14M","-0,21%"
"31.12.2013","398,79","394,58","398,83","393,80","2,00M","1,38%"
"30.12.2013","393,37","399,41","399,92","392,45","2,49M","-1,18%"
"27.12.2013","398,08","404,65","405,63","396,25","1,99M","-1,56%"
"26.12.2013","404,39","401,79","404,52","396,81","1,87M","1,30%"
"24.12.2013","399,20","402,52","403,72","396,37","1,38M","-0,92%"
"23.12.2013","402,92","403,69","405,00","399,20","2,66M","0,18%"
"20.12.2013","402,20","396,55","404,72","395,78","5,04M","1,77%"
"19.12.2013","395,19","394,27","397,29","392,60","2,43M","-0,19%"
"18.12.2013","395,96","389,23","396,30","383,10","3,49M","2,14%"
"17.12.2013","387,65","390,65","391,36","386,50","2,35M","-0,34%"
"16.12.2013","388,97","385,03","391,70","385,00","2,26M","1,23%"
"13.12.2013","384,24","385,32","389,42","383,80","3,03M","0,78%"
"12.12.2013","381,25","381,26","385,00","379,50","2,12M","-0,25%"
"11.12.2013","382,19","387,34","388,98","382,00","2,45M","-1,44%"
"10.12.2013","387,78","383,74","389,06","383,02","2,74M","0,75%"
"09.12.2013","384,89","388,11","388,21","382,57","2,77M","-0,53%"
"06.12.2013","386,95","388,35","388,35","383,83","1,99M","0,64%"
"05.12.2013","384,49","386,65","386,65","381,37","1,91M","-0,38%"
"04.12.2013","385,96","383,50","389,69","381,49","2,36M","0,34%"
"03.12.2013","384,66","390,11","390,95","383,10","3,71M","-1,95%"
"02.12.2013","392,30","399,00","399,00","389,10","4,72M","-0,34%"
"29.11.2013","393,62","389,10","394,10","388,62","2,41M","1,79%"
"27.11.2013","386,71","383,50","387,00","382,61","2,27M","1,40%"
"26.11.2013","381,37","377,61","382,50","374,82","2,73M","1,26%"
"25.11.2013","376,64","373,82","377,79","373,18","2,97M","1,16%"
"22.11.2013","372,31","370,00","374,50","366,31","2,97M","0,92%"
"21.11.2013","368,92","364,05","369,25","363,30","1,97M","1,75%"
"20.11.2013","362,57","367,56","367,56","360,45","1,77M","-0,65%"
"19.11.2013","364,94","365,82","368,78","362,50","1,90M","-0,34%"
"18.11.2013","366,18","370,28","373,49","364,67","2,74M","-0,81%"
"15.11.2013","369,17","367,63","372,90","365,55","4,49M","0,48%"
"14.11.2013","367,40","357,39","368,94","356,43","4,16M","3,14%"
"13.11.2013","356,22","347,40","356,22","345,68","2,78M","1,91%"
"12.11.2013","349,53","352,99","355,48","347,28","2,34M","-1,37%"
"11.11.2013","354,38","350,59","355,37","348,06","2,26M","1,16%"
"08.11.2013","350,31","345,95","351,05","344,04","2,66M","1,96%"
"07.11.2013","343,56","355,86","357,90","341,88","4,25M","-3,54%"
"06.11.2013","356,18","360,45","362,87","354,50","2,29M","-0,76%"
"05.11.2013","358,89","356,78","360,17","354,84","2,01M","0,04%"
"04.11.2013","358,74","360,12","361,00","354,40","1,94M","-0,07%"
"01.11.2013","359,00","365,63","365,77","356,10","3,33M","-1,38%"
"31.10.2013","364,03","361,73","366,00","359,00","2,47M","0,82%"
"30.10.2013","361,08","362,62","365,00","358,65","4,51M","-0,45%"
"29.10.2013","362,70","358,96","362,89","356,29","2,19M","1,27%"
"28.10.2013","358,16","359,92","362,75","357,20","3,64M","-1,44%"
"25.10.2013","363,39","358,60","368,40","352,62","12,04M","9,39%"
"24.10.2013","332,21","329,63","332,65","326,75","5,88M","1,67%"
"23.10.2013","326,76","330,84","331,72","324,06","2,82M","-1,74%"
"22.10.2013","332,54","327,72","337,11","325,68","3,94M","1,87%"
"21.10.2013","326,44","329,89","330,00","323,80","2,53M","-0,76%"
"18.10.2013","328,93","319,36","331,89","316,75","5,97M","5,84%"
"17.10.2013","310,77","307,07","311,00","305,24","2,65M","0,09%"
"16.10.2013","310,49","308,38","310,80","305,55","2,18M","1,33%"
"15.10.2013","306,40","309,87","310,79","305,26","2,26M","-1,38%"
"14.10.2013","310,70","309,22","311,64","307,00","1,94M","-0,06%"
"11.10.2013","310,89","304,77","310,93","303,84","2,16M","1,87%"
"10.10.2013","305,17","304,63","306,70","302,59","2,56M","2,33%"
"09.10.2013","298,23","303,42","303,50","296,50","3,25M","-1,65%"
"08.10.2013","303,23","311,50","311,55","300,27","3,17M","-2,19%"
"07.10.2013","310,03","315,24","315,34","309,74","2,09M","-2,82%"
"04.10.2013","319,04","315,13","319,20","312,62","1,81M","1,36%"
"03.10.2013","314,76","320,39","322,92","313,02","2,68M","-1,79%"
"02.10.2013","320,51","318,04","321,73","317,52","2,22M","-0,14%"
"01.10.2013","320,95","314,22","321,00","313,65","2,40M","2,66%"
"30.09.2013","312,64","313,41","315,31","311,06","1,63M","-1,07%"
"27.09.2013","316,01","316,92","317,21","313,35","1,66M","-0,66%"
"26.09.2013","318,12","313,90","319,37","313,26","1,99M","1,75%"
"25.09.2013","312,65","314,53","316,71","310,75","2,01M","-0,47%"
"24.09.2013","314,13","312,43","318,08","311,28","2,03M","0,85%"
"23.09.2013","311,49","314,01","315,90","308,77","1,89M","-1,53%"
"20.09.2013","316,34","312,54","320,57","312,41","5,31M","1,37%"
"19.09.2013","312,06","313,77","314,54","311,04","2,35M","0,01%"
"18.09.2013","312,03","304,06","312,74","302,91","2,95M","2,58%"
"17.09.2013","304,17","297,63","304,65","296,01","2,30M","2,74%"
"16.09.2013","296,06","299,82","301,00","295,26","1,82M","-0,62%"
"13.09.2013","297,92","300,14","300,22","296,20","1,35M","-0,31%"
"12.09.2013","298,86","299,39","302,00","297,66","1,61M","-0,26%"
"11.09.2013","299,64","298,91","301,86","297,84","1,75M","-0,24%"
"10.09.2013","300,36","300,55","301,00","297,22","1,78M","0,22%"
"09.09.2013","299,71","297,22","299,96","296,60","1,65M","1,30%"
"06.09.2013","295,86","295,33","298,88","290,80","2,29M","0,60%"
"05.09.2013","294,10","293,63","297,00","292,71","1,82M","0,16%"
"04.09.2013","293,64","288,33","295,23","287,58","2,44M","1,68%"
"03.09.2013","288,80","284,73","291,39","284,17","2,90M","2,78%"
"30.08.2013","280,98","284,59","284,87","280,00","1,53M","-1,06%"
"29.08.2013","283,98","281,45","285,98","280,00","1,57M","0,85%"
"28.08.2013","281,58","280,36","283,00","279,33","1,46M","0,23%"
"27.08.2013","280,93","283,87","285,28","279,74","2,48M","-1,84%"
"26.08.2013","286,21","290,43","291,05","285,62","1,72M","-1,31%"
"23.08.2013","290,01","291,21","291,50","287,90","1,97M","0,10%"
"22.08.2013","289,73","284,80","289,87","284,80","1,42M","1,81%"
"21.08.2013","284,57","285,09","288,50","283,83","1,82M","-0,88%"
"20.08.2013","287,09","285,88","289,51","285,74","1,59M","0,53%"
"19.08.2013","285,57","285,19","289,56","283,48","2,48M","0,26%"
"16.08.2013","284,82","286,55","288,33","284,50","2,42M","-0,58%"
"15.08.2013","286,47","288,79","289,30","285,15","2,26M","-1,67%"
"14.08.2013","291,34","294,29","294,29","290,54","1,42M","-0,89%"
"13.08.2013","293,97","295,88","296,37","290,67","2,36M","-0,92%"
"12.08.2013","296,69","295,79","299,08","295,26","1,50M","-0,19%"
"09.08.2013","297,26","295,68","299,27","294,30","1,95M","0,51%"
"08.08.2013","295,74","298,52","298,52","292,55","2,35M","-0,39%"
"07.08.2013","296,91","300,15","300,99","296,15","1,96M","-1,28%"
"06.08.2013","300,75","300,51","301,36","297,52","1,85M","-0,08%"
"05.08.2013","300,99","303,40","303,62","298,30","2,23M","-1,06%"
"02.08.2013","304,21","304,63","305,33","301,50","2,51M","-0,45%"
"01.08.2013","305,57","303,08","306,21","298,90","2,97M","1,44%"
"31.07.2013","301,22","303,91","305,15","301,00","1,89M","-0,39%"
"30.07.2013","302,41","307,72","309,78","301,57","3,05M","-1,21%"
"29.07.2013","306,10","311,07","313,00","305,90","3,21M","-1,89%"
"26.07.2013","312,01","299,55","313,62","295,55","8,82M","2,84%"
"25.07.2013","303,40","299,00","304,50","296,75","5,48M","1,49%"
"24.07.2013","298,94","303,02","303,84","298,04","2,00M","-0,70%"
"23.07.2013","301,06","303,16","305,06","300,56","2,00M","-0,80%"
"22.07.2013","303,48","309,25","309,25","302,00","2,52M","-0,57%"
"19.07.2013","305,23","304,39","305,79","301,91","2,97M","0,37%"
"18.07.2013","304,11","306,27","306,34","301,87","3,06M","-1,48%"
"17.07.2013","308,69","306,97","308,80","305,69","2,03M","0,59%"
"16.07.2013","306,87","307,30","309,39","305,51","2,66M","0,10%"
"15.07.2013","306,57","307,27","307,99","304,35","2,25M","-0,32%"
"12.07.2013","307,55","298,69","307,55","298,50","4,54M","2,63%"
"11.07.2013","299,66","294,99","300,69","292,10","4,01M","2,51%"
"10.07.2013","292,33","291,41","293,34","289,40","1,81M","0,27%"
"09.07.2013","291,53","291,00","292,57","288,01","2,78M","0,32%"
"08.07.2013","290,59","286,42","291,67","286,14","3,05M","1,65%"
"05.07.2013","285,88","285,00","286,38","282,07","1,99M","0,65%"
"03.07.2013","284,03","282,00","285,40","282,00","1,38M","0,11%"
"02.07.2013","283,73","281,04","286,58","280,59","3,24M","0,58%"
"01.07.2013","282,10","279,00","283,29","277,16","2,89M","1,59%"
"28.06.2013","277,69","276,19","279,83","276,19","3,19M","0,05%"
"27.06.2013","277,55","279,18","280,20","274,54","2,52M","-0,01%"
"26.06.2013","277,57","273,98","277,98","273,50","3,03M","2,01%"
"25.06.2013","272,09","272,30","273,47","269,00","2,45M","0,55%"
"24.06.2013","270,61","271,29","273,16","265,00","3,87M","-1,01%"
"21.06.2013","273,36","274,57","275,84","269,79","4,20M","-0,03%"
"20.06.2013","273,44","275,14","278,60","272,39","2,99M","-1,70%"
"19.06.2013","278,16","281,26","283,34","277,87","2,83M","-1,28%"
"18.06.2013","281,76","279,08","282,91","278,11","2,15M","1,33%"
"17.06.2013","278,06","276,35","280,20","275,65","2,89M","1,49%"
"14.06.2013","273,99","275,00","277,07","273,44","2,15M","-0,65%"
"13.06.2013","275,79","271,50","276,80","270,29","2,65M","1,52%"
"12.06.2013","271,67","276,60","276,80","270,45","2,24M","-1,13%"
"11.06.2013","274,78","276,00","278,41","274,24","3,10M","-2,24%"
"10.06.2013","281,07","276,68","282,47","275,24","3,09M","1,52%"
"07.06.2013","276,87","269,74","280,10","269,13","4,63M","3,38%"
"06.06.2013","267,83","267,75","270,50","264,21","2,48M","0,25%"
"05.06.2013","267,17","265,81","271,66","265,02","3,51M","0,55%"
"04.06.2013","265,70","267,00","268,88","263,02","2,09M","-0,44%"
"03.06.2013","266,88","268,96","269,11","262,95","2,55M","-0,86%"
"31.05.2013","269,20","266,00","271,91","265,94","3,37M","0,89%"
"30.05.2013","266,83","265,71","268,57","265,62","1,67M","0,49%"
"29.05.2013","265,53","265,46","268,25","264,84","1,90M","-0,66%"
"28.05.2013","267,29","266,48","271,10","266,00","3,47M","2,12%"
"24.05.2013","261,74","259,85","261,93","258,34","1,70M","-0,02%"
"23.05.2013","261,80","260,49","263,17","259,59","2,01M","-0,44%"
"22.05.2013","262,96","267,39","267,59","260,80","3,33M","-2,19%"
"21.05.2013","268,86","268,74","270,77","267,66","1,74M","0,46%"
"20.05.2013","267,63","269,00","271,79","266,50","2,21M","-0,84%"
"17.05.2013","269,90","265,83","269,98","265,00","2,53M","2,19%"
"16.05.2013","264,12","265,96","268,43","263,85","1,64M","-0,92%"
"15.05.2013","266,56","267,07","269,05","264,56","2,72M","-0,66%"
"14.05.2013","268,33","264,50","269,40","264,03","2,70M","1,44%"
"13.05.2013","264,51","262,77","265,88","262,00","2,15M","0,33%"
"10.05.2013","263,63","260,88","263,65","260,21","3,15M","1,33%"
"09.05.2013","260,16","258,73","263,55","256,88","2,77M","0,57%"
"08.05.2013","258,68","256,87","260,30","255,33","2,68M","0,37%"
"07.05.2013","257,73","256,31","259,74","252,91","3,13M","0,79%"
"06.05.2013","255,72","258,09","259,50","253,42","2,35M","-0,90%"
"03.05.2013","258,05","256,14","259,25","254,70","3,51M","2,18%"
"02.05.2013","252,55","248,94","252,93","245,78","3,94M","1,74%"
"01.05.2013","248,23","253,90","254,20","245,75","4,39M","-2,20%"
"30.04.2013","253,81","249,37","254,68","248,56","4,25M","1,63%"
"29.04.2013","249,74","254,90","257,01","249,15","7,12M","-1,99%"
"26.04.2013","254,81","269,97","272,02","252,81","14,04M","-7,24%"
"25.04.2013","274,70","271,53","275,80","270,50","6,12M","2,20%"
"24.04.2013","268,78","269,50","271,47","266,81","1,86M","-0,04%"
"23.04.2013","268,90","264,50","269,87","264,50","2,27M","2,03%"
"22.04.2013","263,55","259,35","264,60","258,03","2,12M","1,24%"
"19.04.2013","260,32","258,16","262,88","257,50","2,60M","0,35%"
"18.04.2013","259,42","266,81","266,99","256,60","3,14M","-2,98%"
"17.04.2013","267,40","270,80","270,85","264,25","3,14M","-1,81%"
"16.04.2013","272,34","269,31","272,80","268,06","2,14M","1,73%"
"15.04.2013","267,72","271,08","275,12","267,10","3,33M","-1,89%"
"12.04.2013","272,87","270,12","273,27","267,02","2,87M","1,12%"
"11.04.2013","269,85","264,74","270,97","264,74","3,09M","1,92%"
"10.04.2013","264,77","261,78","265,98","259,32","2,32M","1,39%"
"09.04.2013","261,14","258,85","262,61","257,00","2,16M","0,85%"
"08.04.2013","258,95","255,92","259,68","255,63","2,30M","1,36%"
"05.04.2013","255,48","255,72","256,18","253,67","2,56M","-1,39%"
"04.04.2013","259,08","259,23","260,41","256,12","1,96M","0,02%"
"03.04.2013","259,03","262,12","263,67","257,75","2,41M","-1,63%"
"02.04.2013","263,32","262,40","265,89","260,55","2,63M","0,65%"
"01.04.2013","261,61","266,98","267,40","261,01","2,53M","-1,83%"
"28.03.2013","266,49","265,82","267,38","264,06","2,47M","0,45%"
"27.03.2013","265,30","258,75","265,93","257,90","2,87M","1,92%"
"26.03.2013","260,31","257,05","261,48","256,28","2,42M","1,68%"
"25.03.2013","256,02","258,58","259,43","254,50","2,52M","-0,67%"
"22.03.2013","257,75","254,55","257,77","252,07","3,13M","1,72%"
"21.03.2013","253,39","256,11","257,00","252,68","2,81M","-1,51%"
"20.03.2013","257,28","258,05","259,76","254,55","2,74M","0,34%"
"19.03.2013","256,41","258,40","259,50","252,62","3,74M","-0,57%"
"18.03.2013","257,89","259,30","261,49","257,12","2,72M","-1,50%"
"15.03.2013","261,82","264,98","267,26","260,05","4,87M","-1,48%"
"14.03.2013","265,74","269,67","270,00","263,53","5,23M","-3,40%"
"13.03.2013","275,10","275,24","276,50","272,64","1,88M","0,35%"
"12.03.2013","274,13","271,00","277,40","270,36","3,25M","1,07%"
"11.03.2013","271,24","273,43","273,99","270,40","1,91M","-1,08%"
"08.03.2013","274,19","275,00","275,44","271,50","1,88M","0,11%"
"07.03.2013","273,88","274,10","274,80","271,85","1,94M","0,03%"
"06.03.2013","273,79","275,76","276,49","271,83","2,05M","-0,65%"
"05.03.2013","275,59","274,00","276,68","269,99","3,69M","0,91%"
"04.03.2013","273,11","265,36","273,30","264,14","3,46M","2,77%"
"01.03.2013","265,74","263,27","266,60","261,04","2,96M","0,56%"
"28.02.2013","264,27","261,81","267,00","260,63","2,67M","0,39%"
"27.02.2013","263,25","259,40","265,83","256,86","2,91M","1,50%"
"26.02.2013","259,36","260,89","262,04","255,73","3,35M","-0,20%"
"25.02.2013","259,87","266,94","268,69","259,65","3,03M","-2,09%"
"22.02.2013","265,42","266,62","267,11","261,61","3,13M","-0,20%"
"21.02.2013","265,94","265,12","269,48","263,25","3,64M","-0,18%"
"20.02.2013","266,41","270,20","274,30","266,37","3,53M","-1,24%"
"19.02.2013","269,75","265,91","270,11","264,50","2,86M","1,76%"
"15.02.2013","265,09","267,63","268,92","263,11","3,98M","-1,54%"
"14.02.2013","269,24","267,37","270,65","265,40","3,46M","-0,09%"
"13.02.2013","269,47","261,53","269,96","260,30","5,30M","4,16%"
"12.02.2013","258,70","259,19","260,16","257,00","2,94M","0,58%"
"11.02.2013","257,21","263,20","263,25","256,60","3,41M","-1,81%"
"08.02.2013","261,95","261,40","265,25","260,56","3,88M","0,66%"
"07.02.2013","260,23","264,10","264,10","255,11","3,98M","-0,76%"
"06.02.2013","262,22","265,16","266,89","261,11","2,77M","-1,75%"
"05.02.2013","266,89","262,00","268,03","261,46","4,01M","2,66%"
"04.02.2013","259,98","262,78","264,68","259,07","3,72M","-1,89%"
"01.02.2013","265,00","268,93","268,93","262,80","6,12M","-0,19%"
"31.01.2013","265,50","271,04","275,94","263,70","6,78M","-2,66%"
"30.01.2013","272,76","283,00","284,20","267,11","13,08M","4,77%"
"29.01.2013","260,35","275,35","275,46","258,35","10,17M","-5,68%"
"28.01.2013","276,04","283,78","284,48","274,40","4,32M","-2,80%"
"25.01.2013","283,99","275,00","284,72","274,40","4,97M","3,79%"
"24.01.2013","273,62","269,37","276,65","269,37","3,42M","2,06%"
"23.01.2013","268,11","270,57","271,09","266,65","2,51M","-0,77%"
"22.01.2013","270,19","271,62","272,10","269,23","2,14M","-0,71%"
"18.01.2013","272,12","270,83","274,50","269,60","2,94M","0,61%"
"17.01.2013","270,48","271,50","271,97","269,21","1,88M","0,58%"
"16.01.2013","268,93","270,53","271,24","267,83","2,07M","-1,09%"
"15.01.2013","271,90","270,68","272,73","269,30","2,33M","-0,30%"
"14.01.2013","272,73","268,00","274,26","267,54","4,27M","1,79%"
"11.01.2013","267,94","265,10","268,43","264,11","2,41M","0,98%"
"10.01.2013","265,34","268,54","268,74","262,30","2,87M","-0,38%"
"09.01.2013","266,35","268,17","269,50","265,40","2,27M","-0,01%"
"08.01.2013","266,38","267,07","268,98","263,57","3,01M","-0,77%"
"07.01.2013","268,46","262,97","269,73","262,67","4,91M","3,59%"
"04.01.2013","259,15","257,58","259,80","256,65","1,88M","0,26%"
"03.01.2013","258,48","257,27","260,88","256,37","2,75M","0,45%"
"02.01.2013","257,31","256,08","258,10","253,26","3,27M","2,57%"
"31.12.2012","250,87","243,75","252,41","242,75","3,42M","2,32%"
"28.12.2012","245,18","245,85","247,44","245,05","1,86M","-1,26%"
"27.12.2012","248,31","248,28","249,35","242,86","3,64M","-0,13%"
"26.12.2012","248,63","257,15","257,42","248,04","4,15M","-3,86%"
"24.12.2012","258,62","257,30","259,50","256,96","986,44K","0,66%"
"21.12.2012","256,92","257,82","258,38","255,74","4,70M","-1,75%"
"20.12.2012","261,50","258,36","262,41","256,54","2,59M","1,36%"
"19.12.2012","257,99","261,30","261,67","257,68","2,30M","-0,93%"
"18.12.2012","260,40","254,57","263,11","254,57","4,96M","2,58%"
"17.12.2012","253,86","249,81","254,00","249,26","2,28M","1,87%"
"14.12.2012","249,19","250,11","251,90","247,79","2,53M","-0,82%"
